Mkt Al,Orig,Dest,Miles,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Ops/Week,Seats,Seats/ Dep,ASMs
UA,EWR,MSN,799,1,1,1,1,1,1,1,7,"1,082",154.6,"864,518"
UA,EWR,MSP,"1,008",2,2,2,2,2,1,2,13,"1,288",99.1,"1,298,304"
UA,EWR,MSY,"1,167",4,4,4,4,4,3,4,27,"3,645",135.0,"4,253,715"
UA,EWR,MUC,"4,052",1,1,1,1,1,1,1,7,"1,932",276.0,"7,828,464"
UA,EWR,MXP,"4,010",1,1,1,1,1,1,1,7,"1,932",276.0,"7,747,320"
UA,EWR,MYR,550,1,1,1,1,1,1,1,7,832,118.9,"457,600"
UA,EWR,NAS,"1,096",2,2,2,2,2,2,2,14,"2,324",166.0,"2,547,104"
UA,EWR,NRT,"6,732",1,1,1,1,1,1,1,7,"1,799",257.0,"12,110,868"
UA,EWR,OPO,"3,340",1,1,1,1,1,1,1,7,"1,232",176.0,"4,114,880"
UA,EWR,ORD,719,13,13,13,13,13,11,13,89,"16,564",186.1,"11,909,516"
UA,EWR,ORF,284,4,4,4,4,4,2,4,26,"2,437",93.7,"692,108"
UA,EWR,PBI,"1,024",9,9,9,9,9,7,9,61,"10,235",167.8,"10,480,640"
UA,EWR,PDX,"2,433",1,1,1,1,1,1,1,7,"1,175",167.9,"2,858,775"
UA,EWR,PHX,"2,133",5,5,5,5,5,3,5,33,"5,707",172.9,"12,173,031"
UA,EWR,PIT,319,8,8,8,8,8,5,8,53,"3,930",74.2,"1,253,670"
UA,EWR,PLS,"1,308",1,1,1,1,1,1,1,7,"1,253",179.0,"1,638,924"
UA,EWR,POP,"1,456",0,0,0,0,0,1,0,1,179,179.0,"260,624"
UA,EWR,PTY,"2,200",1,1,1,1,1,1,1,7,"1,162",166.0,"2,556,400"
UA,EWR,PUJ,"1,563",2,2,2,2,2,2,2,14,"2,506",179.0,"3,916,878"
UA,EWR,PVR,"2,287",1,0,0,1,1,1,1,5,830,166.0,"1,898,210"
UA,EWR,PWM,284,4,4,4,4,4,2,4,26,"2,041",78.5,"579,644"
UA,EWR,RAK,"3,664",0,1,0,1,1,1,0,4,668,167.0,"2,447,552"
UA,EWR,RDU,416,6,6,6,6,6,3,6,39,"5,747",147.4,"2,390,752"
UA,EWR,RIC,278,5,5,5,5,5,4,5,34,"2,038",59.9,"566,564"
UA,EWR,ROC,246,3,3,3,3,3,3,3,21,"1,440",68.6,"354,240"
UA,EWR,RSW,"1,068",6,6,6,6,6,4,6,40,"6,939",173.5,"7,410,852"
UA,EWR,SAL,"2,082",1,1,1,0,1,0,1,5,830,166.0,"1,728,060"
UA,EWR,SAN,"2,425",3,3,3,3,3,3,3,21,"3,668",174.7,"8,894,900"
UA,EWR,SAP,"1,925",0,0,0,1,0,1,0,2,332,166.0,"639,100"
UA,EWR,SAT,"1,569",2,2,2,2,2,1,2,13,"2,314",178.0,"3,630,666"
UA,EWR,SAV,708,3,3,3,3,3,2,3,20,"3,184",159.2,"2,254,272"
UA,EWR,SDF,642,3,3,3,3,3,3,3,21,"1,596",76.0,"1,024,632"
UA,EWR,SDQ,"1,557",3,3,3,3,3,3,3,21,"3,759",179.0,"5,852,763"
UA,EWR,SEA,"2,401",2,2,2,2,2,2,2,14,"2,402",171.6,"5,767,202"
UA,EWR,SFO,"2,565",10,10,10,10,10,9,10,69,"15,329",222.2,"39,318,885"
UA,EWR,SJD,"2,390",1,0,0,1,1,1,1,5,830,166.0,"1,983,700"
UA,EWR,SJO,"2,201",2,2,2,2,2,2,2,14,"2,506",179.0,"5,515,706"
UA,EWR,SJU,"1,608",3,3,3,3,3,3,3,21,"4,123",196.3,"6,629,784"
UA,EWR,SKB,"1,750",0,0,0,0,0,1,0,1,179,179.0,"313,250"
UA,EWR,SLC,"1,968",1,1,1,1,1,1,1,7,935,133.6,"1,840,080"
UA,EWR,SMF,"2,500",1,1,1,1,1,1,1,7,"1,175",167.9,"2,937,500"
UA,EWR,SNA,"2,433",3,3,3,3,3,3,3,21,"3,206",152.7,"7,800,198"
UA,EWR,SRQ,"1,034",3,3,3,3,3,2,3,20,"2,539",126.9,"2,625,326"
UA,EWR,STI,"1,477",3,3,3,3,3,3,3,21,"3,759",179.0,"5,552,043"
UA,EWR,STL,872,3,3,3,3,3,2,3,20,"1,820",91.0,"1,587,040"
UA,EWR,STT,"1,634",1,1,1,1,1,1,1,7,"1,162",166.0,"1,898,708"
UA,EWR,SXM,"1,693",1,1,1,1,1,1,1,7,"1,162",166.0,"1,967,266"
UA,EWR,SYR,194,2,2,2,2,2,2,2,14,"1,414",101.0,"274,316"
UA,EWR,TLV,"5,692",2,2,2,2,2,2,2,14,"4,452",318.0,"25,340,784"
UA,EWR,TPA,998,7,7,7,7,7,5,7,47,"8,062",171.5,"8,045,876"
UA,EWR,TQO,"1,622",1,0,0,1,1,1,1,5,895,179.0,"1,451,690"
UA,EWR,UVF,"2,021",0,0,0,0,0,1,0,1,126,126.0,"254,646"
UA,EWR,VCE,"4,169",1,1,1,1,1,1,1,7,"1,617",231.0,"6,741,273"
UA,EWR,YHZ,613,2,2,2,2,2,2,2,14,"1,064",76.0,"652,232"
UA,EWR,YOW,328,3,3,3,3,3,3,3,21,"1,596",76.0,"523,488"
UA,EWR,YQB,443,3,3,3,3,3,3,3,21,"1,596",76.0,"707,028"
UA,EWR,YUL,330,2,2,2,2,2,2,2,14,"1,064",76.0,"351,120"
UA,EWR,YYZ,347,7,7,7,7,7,5,7,47,"3,572",76.0,"1,239,484"
UA,EWR,ZRH,"3,946",1,1,1,1,1,1,1,7,"1,617",231.0,"6,380,682"
UA,EYW,EWR,"1,196",1,1,1,1,1,1,1,7,882,126.0,"1,054,872"
UA,EYW,ORD,"1,251",1,1,1,1,1,1,1,7,490,70.0,"612,990"
UA,FAR,DEN,627,3,3,3,3,3,3,3,21,"1,752",83.4,"1,098,504"
UA,FAR,ORD,557,4,3,3,4,4,3,4,25,"1,432",57.3,"797,624"
UA,FAT,DEN,844,3,3,3,3,3,3,3,21,"1,862",88.7,"1,571,528"
UA,FAT,LAX,209,4,3,3,4,4,3,4,25,"1,750",70.0,"365,750"
UA,FAT,SFO,158,4,4,4,4,4,4,4,28,"1,680",60.0,"265,440"
UA,FCA,DEN,753,2,2,2,2,2,2,2,14,"2,324",166.0,"1,749,972"
UA,FLL,CLE,"1,061",1,0,1,1,1,1,1,6,"1,074",179.0,"1,139,514"
UA,FLL,DEN,"1,703",4,3,3,4,4,4,4,26,"4,550",175.0,"7,748,650"
UA,FLL,EWR,"1,065",8,9,9,8,9,7,8,58,"10,018",172.7,"10,669,170"
UA,FLL,IAD,900,2,2,2,2,2,2,2,14,"2,506",179.0,"2,255,400"
UA,FLL,IAH,965,6,6,6,6,6,5,6,41,"7,079",172.7,"6,831,235"
UA,FLL,ORD,"1,182",4,3,3,4,4,4,4,26,"5,006",192.5,"5,917,092"
UA,FLL,SFO,"2,583",2,1,1,2,2,2,2,12,"2,044",170.3,"5,279,652"
UA,FMN,DEN,289,1,1,1,1,1,1,1,7,350,50.0,"101,150"
UA,FNT,ORD,223,3,3,3,3,3,3,3,21,"1,050",50.0,"234,150"
UA,FOD,ORD,325,2,1,2,2,2,1,2,12,600,50.0,"195,000"
UA,FSD,DEN,483,4,4,4,4,4,4,4,28,"2,674",95.5,"1,291,542"
UA,FSD,ORD,462,4,3,3,4,4,3,4,25,"2,166",86.6,"1,000,692"
UA,FWA,ORD,157,5,5,5,5,5,5,5,35,"1,750",50.0,"274,750"
UA,GCC,DEN,313,2,2,2,2,2,2,2,14,700,50.0,"219,100"
UA,GEG,DEN,836,3,3,3,3,3,3,3,21,"2,814",134.0,"2,352,504"
UA,GEG,ORD,"1,498",1,1,1,1,1,1,1,7,532,76.0,"796,936"
UA,GEG,SFO,732,2,2,2,2,2,2,2,14,"1,016",72.6,"743,712"
UA,GJT,DEN,212,6,6,6,6,6,6,6,42,"3,786",90.1,"802,632"
UA,GPT,IAH,376,4,3,3,4,3,3,4,24,"1,200",50.0,"451,200"
UA,GRB,ORD,174,6,6,6,6,6,6,6,42,"2,620",62.4,"455,880"
UA,GRR,DEN,"1,014",2,2,2,2,2,2,2,14,"2,324",166.0,"2,356,536"
UA,GRR,EWR,605,2,2,2,2,2,2,2,14,"1,064",76.0,"643,720"
UA,GRR,IAH,"1,042",1,1,1,1,1,1,1,7,490,70.0,"510,580"
UA,GRR,ORD,137,7,8,8,8,8,8,8,55,"4,820",87.6,"660,340"
UA,GSO,DEN,"1,370",1,1,1,1,1,1,1,7,532,76.0,"728,840"
UA,GSO,EWR,446,2,2,2,2,2,1,2,13,650,50.0,"289,900"
UA,GSO,IAD,239,2,2,2,2,2,1,2,13,650,50.0,"155,350"
UA,GSO,ORD,590,2,2,2,2,2,2,2,14,980,70.0,"578,200"
UA,GSP,DEN,"1,278",1,1,1,1,1,1,1,7,882,126.0,"1,127,196"
UA,GSP,EWR,594,2,2,2,2,2,2,2,14,700,50.0,"415,800"
UA,GSP,IAD,383,2,2,2,2,2,1,2,13,650,50.0,"248,950"
UA,GSP,IAH,838,2,2,2,2,2,1,2,13,946,72.8,"792,748"
UA,GSP,ORD,577,3,3,3,3,3,3,3,21,"1,258",59.9,"725,866"
UA,GTF,DEN,624,2,2,2,2,2,2,2,14,"1,420",101.4,"886,080"
UA,GUC,DEN,152,2,2,2,2,2,2,2,14,980,70.0,"148,960"
UA,GUM,HND,"1,551",1,1,1,1,1,1,1,7,"1,162",166.0,"1,802,262"
UA,GUM,HNL,"3,801",1,1,1,1,1,1,1,7,"2,450",350.0,"9,312,450"
UA,GUM,KIX,"1,561",1,1,1,1,1,1,1,7,"1,162",166.0,"1,813,882"
UA,GUM,MNL,"1,597",1,1,1,1,1,1,1,7,"1,162",166.0,"1,855,714"
UA,GUM,NGO,"1,554",1,1,0,1,1,0,1,5,830,166.0,"1,289,820"
UA,GUM,NRT,"1,558",2,3,2,2,2,3,2,16,"2,656",166.0,"4,138,048"
UA,GUM,PNI,"1,017",0,0,0,0,0,0,1,1,166,166.0,"168,822"
UA,GUM,ROR,813,1,1,1,1,1,0,1,6,996,166.0,"809,748"
UA,GUM,SPN,129,1,1,1,1,1,1,1,7,"1,162",166.0,"149,898"
UA,GUM,TKK,633,1,0,1,1,0,1,0,4,664,166.0,"420,312"
UA,GUM,TPE,"1,729",0,0,1,0,0,1,0,2,332,166.0,"574,028"
UA,GUM,YAP,531,0,1,0,0,0,1,0,2,332,166.0,"176,292"
UA,HDN,DEN,142,2,2,2,2,2,2,2,14,"1,372",98.0,"194,824"
UA,HLN,DEN,594,2,2,2,2,2,2,2,14,"1,064",76.0,"632,016"
UA,HNL,DEN,"3,365",1,1,1,1,1,2,1,8,"2,724",340.5,"9,166,260"
UA,HNL,GUM,"3,801",1,1,1,1,1,1,1,7,"2,450",350.0,"9,312,450"
UA,HNL,IAD,"4,817",0,0,0,0,0,1,0,1,231,231.0,"1,112,727"
UA,HNL,IAH,"3,904",1,1,1,1,1,1,1,7,"2,548",364.0,"9,947,392"
UA,HNL,LAX,"2,556",3,3,3,3,3,3,3,21,"6,734",320.7,"17,212,104"
UA,HNL,MAJ,"2,279",1,0,1,1,0,1,0,4,664,166.0,"1,513,256"
UA,HNL,ORD,"4,244",1,1,1,1,1,1,1,7,"2,226",318.0,"9,447,144"
UA,HNL,SFO,"2,399",4,4,4,4,4,4,4,28,"7,889",281.8,"18,925,711"
UA,HOB,DEN,501,1,1,1,1,1,1,1,7,350,50.0,"175,350"
UA,HOB,IAH,502,1,1,1,1,1,1,1,7,350,50.0,"175,700"
UA,HRL,IAH,295,4,4,4,4,4,3,4,27,"1,350",50.0,"398,250"
UA,HSV,DEN,"1,048",2,2,2,2,2,2,2,14,"1,016",72.6,"1,064,768"
UA,HSV,IAD,595,3,3,3,3,3,3,3,21,"1,050",50.0,"624,750"
UA,HSV,IAH,595,5,4,5,5,5,4,5,33,"1,650",50.0,"981,750"
UA,HSV,ORD,510,3,3,3,3,3,3,3,21,"1,232",58.7,"628,320"
UA,HYS,DEN,297,2,1,2,2,2,1,2,12,600,50.0,"178,200"
UA,IAD,ABQ,"1,628",1,1,1,1,1,1,1,7,882,126.0,"1,435,896"
UA,IAD,ACC,"5,296",1,0,1,1,1,1,0,5,"1,215",243.0,"6,434,640"
UA,IAD,ALB,325,4,4,4,4,4,4,4,28,"1,400",50.0,"455,000"
UA,IAD,AMS,"3,867",1,1,1,1,1,1,1,7,"1,421",203.0,"5,495,007"
UA,IAD,ATL,533,3,3,3,4,4,3,4,24,"3,172",132.2,"1,690,676"
UA,IAD,AUA,"1,877",1,1,1,1,1,1,1,7,"1,253",179.0,"2,351,881"
UA,IAD,AUS,"1,297",3,3,3,3,3,3,3,21,"3,111",148.1,"4,034,967"
UA,IAD,AVP,189,2,2,2,2,2,1,2,13,650,50.0,"122,850"
UA,IAD,BCN,"4,059",1,1,1,1,1,1,1,7,"1,421",203.0,"5,767,839"
UA,IAD,BDL,326,4,4,4,4,4,4,4,28,"3,052",109.0,"994,952"
UA,IAD,BGI,"2,093",0,0,0,0,0,1,0,1,166,166.0,"347,438"
UA,IAD,BNA,542,3,2,3,3,3,3,3,20,"3,065",153.3,"1,661,230"
UA,IAD,BOS,413,4,4,4,4,4,4,4,28,"4,815",172.0,"1,988,595"
UA,IAD,BRU,"3,892",1,1,1,1,1,1,1,7,"2,450",350.0,"9,535,400"
UA,IAD,BTV,442,3,3,3,3,3,2,3,20,"1,156",57.8,"510,952"
UA,IAD,BUF,284,3,3,3,3,3,3,3,21,"1,156",55.0,"328,304"
UA,IAD,CAE,401,3,3,3,3,3,2,3,20,"1,000",50.0,"401,000"
UA,IAD,CDG,"3,861",1,1,1,1,1,1,1,7,"1,932",276.0,"7,459,452"
UA,IAD,CHO,77,4,3,3,4,4,3,4,25,"1,250",50.0,"96,250"
UA,IAD,CHS,441,3,3,3,3,3,2,3,20,"2,492",124.6,"1,098,972"
UA,IAD,CLE,288,4,4,4,4,4,4,4,28,"2,724",97.3,"784,512"
UA,IAD,CLT,321,4,3,3,3,4,3,4,24,"1,720",71.7,"552,120"
UA,IAD,CMH,299,4,4,4,4,4,4,4,28,"2,316",82.7,"692,484"
UA,IAD,CPT,"7,923",1,0,0,1,0,1,0,3,771,257.0,"6,108,633"
UA,IAD,CUN,"1,354",2,2,2,2,2,2,2,14,"2,506",179.0,"3,393,124"
UA,IAD,CVG,388,4,3,3,3,4,3,4,24,"1,676",69.8,"650,288"
UA,IAD,DAY,368,3,2,2,3,3,2,3,18,900,50.0,"331,200"
UA,IAD,DEN,"1,452",7,7,7,7,7,6,7,48,"10,240",213.3,"14,868,480"
UA,IAD,DFW,"1,172",3,2,2,3,3,2,3,18,"2,460",136.7,"2,883,120"
UA,IAD,DSS,"4,006",1,0,1,0,1,0,0,3,609,203.0,"2,439,654"
UA,IAD,DTW,383,3,2,3,3,3,3,3,20,"1,406",70.3,"538,498"
UA,IAD,DUB,"3,405",1,1,1,1,1,1,1,7,"1,232",176.0,"4,194,960"
UA,IAD,EDI,"3,478",0,1,0,1,1,1,1,5,880,176.0,"3,060,640"
UA,IAD,EWR,213,5,5,5,5,5,5,5,35,"5,232",149.5,"1,114,416"
UA,IAD,FCO,"4,505",1,1,1,1,1,1,1,7,"1,617",231.0,"7,284,585"
UA,IAD,FLL,900,2,2,2,2,2,2,2,14,"2,506",179.0,"2,255,400"
UA,IAD,FRA,"4,081",2,2,2,2,2,2,2,14,"4,382",313.0,"17,882,942"
UA,IAD,GCM,"1,373",0,0,0,0,0,1,0,1,179,179.0,"245,767"
UA,IAD,GRU,"4,736",1,1,1,1,1,1,1,7,"1,617",231.0,"7,658,112"
UA,IAD,GSO,239,2,2,2,2,2,1,2,13,650,50.0,"155,350"
UA,IAD,GSP,383,2,2,2,2,2,1,2,13,650,50.0,"248,950"
UA,IAD,GUA,"1,857",1,1,1,1,1,1,1,7,"1,162",166.0,"2,157,834"
UA,IAD,GVA,"4,091",1,0,1,1,1,1,1,6,"1,218",203.0,"4,982,838"
UA,IAD,HND,"6,783",1,1,1,1,1,1,1,7,"1,932",276.0,"13,104,756"
UA,IAD,HNL,"4,817",0,0,0,0,0,1,0,1,231,231.0,"1,112,727"
UA,IAD,HSV,595,3,3,3,3,3,3,3,21,"1,050",50.0,"624,750"
UA,IAD,IAH,"1,190",5,5,5,5,5,5,5,35,"5,955",170.1,"7,086,450"
UA,IAD,IND,476,4,4,4,4,4,4,4,28,"2,086",74.5,"992,936"
UA,IAD,ITH,250,2,2,2,2,2,2,2,14,700,50.0,"175,000"
UA,IAD,JAX,631,3,3,3,3,3,3,3,21,"2,664",126.9,"1,680,984"
UA,IAD,JST,120,1,1,1,1,1,1,1,7,350,50.0,"42,000"
UA,IAD,LAS,"2,066",3,3,3,3,3,3,3,21,"3,746",178.4,"7,739,236"
UA,IAD,LAX,"2,288",7,6,6,7,7,6,7,46,"8,780",190.9,"20,088,640"
UA,IAD,LGA,229,4,4,4,4,4,4,4,28,"2,002",71.5,"458,458"
UA,IAD,LHR,"3,677",2,2,2,2,2,2,2,14,"3,549",253.5,"13,049,673"
UA,IAD,LIS,"3,592",1,1,1,1,1,1,1,7,"1,617",231.0,"5,808,264"
UA,IAD,LOS,"5,442",0,1,0,1,0,1,1,4,972,243.0,"5,289,624"
UA,IAD,MAD,"3,817",0,1,0,1,0,1,1,4,812,203.0,"3,099,404"
UA,IAD,MCI,927,2,2,2,2,2,2,2,14,"1,064",76.0,"986,328"
UA,IAD,MCO,758,5,5,5,5,5,5,5,35,"6,229",178.0,"4,721,582"
UA,IAD,MDT,94,3,3,3,3,3,2,2,19,950,50.0,"89,300"
UA,IAD,MEX,"1,864",1,1,1,1,1,1,1,7,"1,162",166.0,"2,165,968"
UA,IAD,MGW,140,1,1,1,1,1,1,1,7,350,50.0,"49,000"
UA,IAD,MHT,418,2,2,2,2,2,1,2,13,650,50.0,"271,700"
UA,IAD,MIA,921,1,1,1,1,1,1,1,7,"1,253",179.0,"1,154,013"
UA,IAD,MOB,835,2,1,1,2,2,1,2,11,550,50.0,"459,250"
UA,IAD,MSP,908,1,1,1,1,1,1,1,7,496,70.9,"450,368"
UA,IAD,MSY,954,2,2,2,2,2,2,2,14,"2,399",171.4,"2,288,646"
UA,IAD,MUC,"4,263",1,1,1,1,1,1,1,7,"1,701",243.0,"7,251,363"
UA,IAD,NAS,958,0,0,0,0,0,1,0,1,76,76.0,"72,808"
UA,IAD,ORD,589,5,5,5,5,5,5,5,35,"6,051",172.9,"3,564,039"
UA,IAD,ORF,157,4,4,4,4,4,4,4,28,"2,000",71.4,"314,000"
UA,IAD,PBI,859,1,1,1,1,1,1,1,7,"1,055",150.7,"906,245"
UA,IAD,PDX,"2,327",1,1,1,1,1,1,1,7,"1,253",179.0,"2,915,731"
UA,IAD,PHL,134,3,3,3,3,2,3,3,20,"1,296",64.8,"173,664"
UA,IAD,PHX,"1,956",3,2,2,3,3,2,3,18,"3,118",173.2,"6,098,808"
UA,IAD,PIT,183,4,4,4,4,4,4,4,28,"2,933",104.8,"536,739"
UA,IAD,PLS,"1,222",1,1,1,1,1,1,1,7,"1,253",179.0,"1,531,166"
UA,IAD,PUJ,"1,505",2,2,2,2,2,2,2,14,"2,506",179.0,"3,771,530"
UA,IAD,PVD,372,3,2,2,2,3,2,3,17,890,52.4,"331,080"
UA,IAD,PWM,494,3,3,4,4,4,3,4,25,"1,588",63.5,"784,472"
UA,IAD,RDU,224,4,4,4,4,4,4,4,28,"3,877",138.5,"868,448"
UA,IAD,RIC,99,4,4,4,4,4,4,4,28,"1,520",54.3,"150,480"
UA,IAD,ROA,177,4,4,4,4,4,3,4,27,"1,370",50.7,"242,490"
UA,IAD,ROC,289,4,3,4,4,4,3,4,26,"1,352",52.0,"390,728"
UA,IAD,RSW,890,1,1,1,1,1,1,1,7,"1,175",167.9,"1,045,750"
UA,IAD,SAL,"1,894",0,0,0,0,0,1,0,1,166,166.0,"314,404"
UA,IAD,SAN,"2,253",3,3,3,3,3,3,3,21,"3,681",175.3,"8,293,293"
UA,IAD,SAT,"1,362",2,2,2,2,2,2,2,14,"2,402",171.6,"3,271,524"
UA,IAD,SAV,515,3,3,2,3,3,3,3,20,"1,412",70.6,"727,180"
UA,IAD,SBN,505,1,1,1,1,1,1,1,7,490,70.0,"247,450"
UA,IAD,SCE,128,4,3,3,4,4,3,4,25,"1,250",50.0,"160,000"
UA,IAD,SDF,451,2,2,2,2,2,2,2,14,980,70.0,"441,980"
UA,IAD,SEA,"2,306",1,1,1,1,1,1,1,7,"1,162",166.0,"2,679,572"
UA,IAD,SFO,"2,419",8,7,7,8,8,7,8,53,"11,476",216.5,"27,760,444"
UA,IAD,SJO,"2,036",0,0,0,0,0,1,0,1,166,166.0,"337,976"
UA,IAD,SJU,"1,571",2,2,2,2,2,2,2,14,"2,506",179.0,"3,936,926"
UA,IAD,SLC,"1,827",1,1,1,1,1,1,1,7,"1,050",150.0,"1,918,350"
UA,IAD,SMF,"2,358",1,1,1,1,1,1,1,7,"1,162",166.0,"2,739,996"
UA,IAD,STL,696,2,2,2,2,2,2,2,14,700,50.0,"487,200"
UA,IAD,STT,"1,605",1,1,1,1,1,1,1,7,"1,162",166.0,"1,865,010"
UA,IAD,SXM,"1,678",0,0,0,0,0,1,0,1,166,166.0,"278,548"
UA,IAD,SYR,296,4,3,3,4,4,3,4,25,"1,336",53.4,"395,456"
UA,IAD,TLV,"5,904",0,0,1,0,1,0,1,3,729,243.0,"4,304,016"
UA,IAD,TPA,810,3,3,3,3,3,3,3,21,"3,681",175.3,"2,981,610"
UA,IAD,TYS,419,4,4,4,4,4,4,4,28,"1,400",50.0,"586,600"
UA,IAD,YOW,450,3,3,3,3,3,3,3,21,"1,232",58.7,"554,400"
UA,IAD,YUL,489,2,2,2,2,2,2,2,14,"1,058",75.6,"517,362"
UA,IAD,YYZ,346,3,3,3,3,3,3,3,21,"1,596",76.0,"552,216"
UA,IAD,ZRH,"4,158",1,1,1,1,1,1,1,7,"1,421",203.0,"5,908,518"
UA,IAH,ABQ,744,4,4,4,4,4,4,4,28,"2,760",98.6,"2,053,440"
UA,IAH,ACA,952,0,0,1,0,0,1,0,2,152,76.0,"144,704"
UA,IAH,AGU,716,2,2,2,2,2,2,2,14,"1,064",76.0,"761,824"
UA,IAH,AMA,519,3,3,4,4,4,3,4,25,"1,250",50.0,"648,750"
UA,IAH,AMS,"5,013",1,1,1,1,1,1,1,7,"1,421",203.0,"7,123,473"
UA,IAH,ATL,689,5,4,5,5,5,4,5,33,"4,113",124.6,"2,833,857"
UA,IAH,AUA,"2,020",0,0,0,0,0,1,0,1,179,179.0,"361,580"
UA,IAH,AUS,140,8,7,8,8,8,7,8,54,"7,699",142.6,"1,077,860"
UA,IAH,BHM,562,5,4,5,5,5,4,5,33,"2,114",64.1,"1,188,068"
UA,IAH,BJX,728,3,3,3,3,3,3,3,21,"1,896",90.3,"1,380,288"
UA,IAH,BNA,657,6,6,6,6,6,5,6,41,"4,157",101.4,"2,731,149"
UA,IAH,BOG,"2,222",2,2,2,2,2,2,2,14,"2,324",166.0,"5,163,928"
UA,IAH,BON,"2,126",0,0,0,0,0,1,0,1,166,166.0,"352,916"
UA,IAH,BOS,"1,597",5,4,5,5,5,4,5,33,"5,553",168.3,"8,868,141"
UA,IAH,BRO,308,4,4,4,4,4,3,4,27,"1,350",50.0,"415,800"
UA,IAH,BTR,253,7,6,7,7,6,6,7,46,"3,048",66.3,"771,144"
UA,IAH,BWI,"1,235",3,2,3,3,3,2,2,18,"2,256",125.3,"2,786,160"
UA,IAH,BZE,965,2,2,2,2,2,2,2,14,"2,324",166.0,"2,242,660"
UA,IAH,CHS,925,2,2,2,2,2,2,2,14,"1,022",73.0,"945,350"
UA,IAH,CLE,"1,091",3,3,3,3,3,2,3,20,"2,555",127.8,"2,787,505"
UA,IAH,CLT,913,3,3,3,3,3,3,3,21,"2,184",104.0,"1,993,992"
UA,IAH,CMH,986,3,2,3,3,3,2,3,19,"2,167",114.1,"2,136,662"
UA,IAH,COS,809,2,2,2,2,2,2,2,14,"1,022",73.0,"826,798"
UA,IAH,CRP,201,7,7,7,7,7,6,7,48,"3,154",65.7,"633,954"
UA,IAH,CUN,812,6,6,6,6,6,6,6,42,"7,518",179.0,"6,104,616"
UA,IAH,CVG,871,3,3,3,3,3,3,3,21,"2,534",120.7,"2,207,114"
UA,IAH,CZM,837,1,1,1,1,1,1,1,7,"1,162",166.0,"972,594"
UA,IAH,DCA,"1,208",7,7,7,7,7,5,7,47,"7,170",152.6,"8,661,360"
UA,IAH,DEN,861,10,10,10,10,10,10,10,70,"16,311",233.0,"14,043,771"
UA,IAH,DFW,224,8,7,8,8,8,7,8,54,"7,507",139.0,"1,681,568"
UA,IAH,DSM,802,2,2,2,2,2,2,2,14,"1,372",98.0,"1,100,344"
UA,IAH,DTW,"1,076",3,2,3,3,3,2,2,18,"1,758",97.7,"1,891,608"
UA,IAH,ECP,571,4,3,3,4,4,3,4,25,"1,516",60.6,"865,636"
UA,IAH,ELP,667,6,6,5,6,6,5,5,39,"2,790",71.5,"1,860,930"
UA,IAH,EWR,"1,400",10,10,10,10,10,10,10,70,"12,329",176.1,"17,260,600"
UA,IAH,EZE,"5,062",2,2,2,2,2,2,2,14,"3,864",276.0,"19,559,568"
UA,IAH,FLL,965,6,6,6,6,6,5,6,41,"6,988",170.4,"6,743,420"
UA,IAH,FRA,"5,232",1,1,1,1,1,1,1,7,"1,932",276.0,"10,108,224"
UA,IAH,GCM,"1,145",1,1,1,1,1,1,1,7,"1,253",179.0,"1,434,685"
UA,IAH,GDL,820,3,3,3,3,3,3,3,21,"2,576",122.7,"2,112,320"
UA,IAH,GEO,"2,901",1,1,0,1,0,1,0,4,664,166.0,"1,926,264"
UA,IAH,GIG,"5,016",1,1,1,1,1,1,1,7,"1,421",203.0,"7,127,736"
UA,IAH,GPT,376,4,3,3,4,3,3,4,24,"1,200",50.0,"451,200"
UA,IAH,GRR,"1,042",1,1,1,1,1,1,1,7,490,70.0,"510,580"
UA,IAH,GRU,"4,901",1,1,1,1,1,1,1,7,"1,799",257.0,"8,816,899"
UA,IAH,GSP,838,2,2,2,2,2,1,2,13,946,72.8,"792,748"
UA,IAH,GUA,"1,103",3,3,3,3,3,3,3,21,"3,486",166.0,"3,845,058"
UA,IAH,HNL,"3,904",1,1,1,1,1,1,1,7,"2,548",364.0,"9,947,392"
UA,IAH,HOB,502,1,1,1,1,1,1,1,7,350,50.0,"175,700"
UA,IAH,HRL,295,4,4,4,4,3,4,4,27,"1,350",50.0,"398,250"
UA,IAH,HSV,595,5,4,5,5,5,4,5,33,"1,650",50.0,"981,750"
UA,IAH,IAD,"1,190",5,5,5,5,5,5,5,35,"5,955",170.1,"7,086,450"
UA,IAH,ICT,542,5,4,4,5,5,4,4,31,"2,082",67.2,"1,128,444"
UA,IAH,IND,845,4,4,4,4,4,4,4,28,"3,246",115.9,"2,742,870"
UA,IAH,JAN,351,5,5,5,5,5,4,5,34,"1,820",53.5,"638,820"
UA,IAH,JAX,817,4,3,4,4,4,4,4,27,"3,721",137.8,"3,040,057"
UA,IAH,LAS,"1,222",8,7,8,8,8,7,8,54,"9,484",175.6,"11,589,448"
UA,IAH,LAX,"1,379",9,9,9,10,10,9,10,66,"12,178",184.5,"16,793,462"
UA,IAH,LBB,458,5,4,5,5,5,4,5,33,"1,790",54.2,"819,820"
UA,IAH,LCH,127,3,2,3,3,3,2,3,19,950,50.0,"120,650"
UA,IAH,LFT,201,6,7,7,7,7,6,7,47,"2,746",58.4,"551,946"
UA,IAH,LGA,"1,416",8,8,8,8,8,4,8,52,"8,632",166.0,"12,222,912"
